State,District,Market,Commodity,Variety,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Jalana,Jalana,Soyabean,Yellow,17/06/2022,5000,6400,6300
Maharashtra,Jalana,Jalana,Sunflower,Other,17/06/2022,4300,5600,4800
Maharashtra,Jalana,Jalana,Wheat,"147 Average",17/06/2022,1600,2500,2325
Maharashtra,Jalana,Partur,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,5700,5800,5750
Maharashtra,Jalana,Partur,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,4100,4321,4275
Maharashtra,Jalana,Partur,Jowar(Sorghum),Other,17/06/2022,1420,1926,1900
Maharashtra,Jalana,Partur,Soyabean,Yellow,17/06/2022,6000,6300,6150
Maharashtra,Jalana,Partur,Wheat,"Maharashtra 2189",17/06/2022,1926,2151,2012
Maharashtra,Jalgaon,Amalner,"Bajra(Pearl Millet/Cumbu)",Other,17/06/2022,1800,2226,2226
Maharashtra,Jalgaon,Amalner,"Bengal Gram(Gram)(Whole)","Average (Whole)",17/06/2022,4000,4150,4150
Maharashtra,Jalgaon,Amalner,"Corriander seed",Other,17/06/2022,11000,11500,11500
Maharashtra,Jalgaon,Amalner,Groundnut,Other,17/06/2022,4700,5671,5671
Maharashtra,Jalgaon,Amalner,Maize,"Deshi Red",17/06/2022,1900,2200,2200
Maharashtra,Jalgaon,Amalner,"Sesamum(Sesame,Gingelly,Til)",Other,17/06/2022,7000,9685,9685
Maharashtra,Jalgaon,Amalner,Soyabean,Other,17/06/2022,5099,5299,5299
Maharashtra,Jalgaon,Amalner,Sunflower,Other,17/06/2022,4600,4700,4700
Maharashtra,Jalgaon,Amalner,Wheat,Other,17/06/2022,1961,2085,2085
Maharashtra,Jalgaon,Bhusaval,"Bhindi(Ladies Finger)",Other,17/06/2022,2000,2000,2000
Maharashtra,Jalgaon,Bhusaval,"Bitter gourd",Other,17/06/2022,2500,2500,2500
Maharashtra,Jalgaon,Bhusaval,Brinjal,Other,17/06/2022,1500,1500,1500
Maharashtra,Jalgaon,Bhusaval,Cabbage,Other,17/06/2022,1500,1500,1500
Maharashtra,Jalgaon,Bhusaval,Carrot,Other,17/06/2022,1500,1500,1500
Maharashtra,Jalgaon,Bhusaval,Cauliflower,Other,17/06/2022,1000,1000,1000
Maharashtra,Jalgaon,Bhusaval,Coriander(Leaves),Other,17/06/2022,2500,2500,2500
Maharashtra,Jalgaon,Bhusaval,Cucumbar(Kheera),Other,17/06/2022,1500,1500,1500
Maharashtra,Jalgaon,Bhusaval,"Green Chilli",Other,17/06/2022,4000,4000,4000
Maharashtra,Jalgaon,Bhusaval,Guar,Other,17/06/2022,5000,5000,5000
Maharashtra,Jalgaon,Bhusaval,Lime,Other,17/06/2022,3300,3300,3300
Maharashtra,Jalgaon,Bhusaval,"Little gourd (Kundru)",Other,17/06/2022,1500,1500,1500
Maharashtra,Jalgaon,Bhusaval,"Mango (Raw-Ripe)",Other,17/06/2022,2000,2000,2000
Maharashtra,Jalgaon,Bhusaval,Methi(Leaves),Other,17/06/2022,2500,2500,2500
Maharashtra,Jalgaon,Bhusaval,Onion,Red,17/06/2022,2000,2000,2000
Maharashtra,Jalgaon,Bhusaval,Potato,Other,17/06/2022,2000,2000,2000
Maharashtra,Jalgaon,Bhusaval,Spinach,Other,17/06/2022,1000,1000,1000
Maharashtra,Jalgaon,Bhusaval,Tomato,Other,17/06/2022,2000,2000,2000
Maharashtra,Jalgaon,Chalisgaon,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,4350,5000,4850
Maharashtra,Jalgaon,Chalisgaon,"Bajra(Pearl Millet/Cumbu)",Other,17/06/2022,1701,2222,1911
Maharashtra,Jalgaon,Chalisgaon,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,3900,4050,3948
Maharashtra,Jalgaon,Chalisgaon,Groundnut,Other,17/06/2022,3500,5871,5481
Maharashtra,Jalgaon,Chalisgaon,Jowar(Sorghum),"Jowar ( White)",17/06/2022,1730,2086,1970
Maharashtra,Jalgaon,Chalisgaon,Maize,Yellow,17/06/2022,2000,2220,2140
Maharashtra,Jalgaon,Chalisgaon,Onion,Other,17/06/2022,200,1181,900
Maharashtra,Jalgaon,Chalisgaon,Wheat,"Maharashtra 2189",17/06/2022,1900,1945,1930
Maharashtra,Jalgaon,Chopada,"Bajra(Pearl Millet/Cumbu)",Other,17/06/2022,2247,2247,2247
Maharashtra,Jalgaon,Chopada,"Bengal Gram(Gram)(Whole)","Average (Whole)",17/06/2022,4000,4100,4100
Maharashtra,Jalgaon,Chopada,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,4000,4000,4000
Maharashtra,Jalgaon,Chopada,"Green Gram (Moong)(Whole)","Green (Whole)",17/06/2022,5800,5925,5900
Maharashtra,Jalgaon,Chopada,Groundnut,Other,17/06/2022,4545,5050,5050
Maharashtra,Jalgaon,Chopada,Wheat,Other,17/06/2022,1950,1952,1952
Maharashtra,Jalgaon,Jalgaon,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,5400,5600,5600
Maharashtra,Jalgaon,Jalgaon,"Bajra(Pearl Millet/Cumbu)",Other,17/06/2022,2100,2100,2100
Maharashtra,Jalgaon,Jalgaon,"Bengal Gram(Gram)(Whole)","Average (Whole)",17/06/2022,4150,5230,4390
Maharashtra,Jalgaon,Jalgaon,"Bhindi(Ladies Finger)",Other,17/06/2022,2000,3000,2500
Maharashtra,Jalgaon,Jalgaon,"Bitter gourd",Other,17/06/2022,1500,3500,2500
Maharashtra,Jalgaon,Jalgaon,"Black Gram (Urd Beans)(Whole)",Other,17/06/2022,5500,6000,5500
Maharashtra,Jalgaon,Jalgaon,Brinjal,Other,17/06/2022,100,2000,1500
Maharashtra,Jalgaon,Jalgaon,Cabbage,Other,17/06/2022,1500,2200,1800
Maharashtra,Jalgaon,Jalgaon,Carrot,Other,17/06/2022,2500,3500,3000
Maharashtra,Jalgaon,Jalgaon,Cauliflower,Other,17/06/2022,2000,2500,2200
Maharashtra,Jalgaon,Jalgaon,Coriander(Leaves),Other,17/06/2022,2000,4000,3000
Maharashtra,Jalgaon,Jalgaon,Cucumbar(Kheera),Other,17/06/2022,1000,1600,1200
Maharashtra,Jalgaon,Jalgaon,Drumstick,Other,17/06/2022,6000,6000,6000
Maharashtra,Jalgaon,Jalgaon,Ginger(Green),Other,17/06/2022,1000,2000,1500
Maharashtra,Jalgaon,Jalgaon,"Green Gram (Moong)(Whole)",Other,17/06/2022,6195,6195,6195
Maharashtra,Jalgaon,Jalgaon,Guar,Other,17/06/2022,2500,3500,3000
Maharashtra,Jalgaon,Jalgaon,"Jamun(Narale Hannu)",Other,17/06/2022,5000,12000,8000
Maharashtra,Jalgaon,Jalgaon,Lime,Other,17/06/2022,2000,3000,2500
Maharashtra,Jalgaon,Jalgaon,"Mango (Raw-Ripe)",Other,17/06/2022,1500,2500,2000
Maharashtra,Jalgaon,Jalgaon,Methi(Leaves),Other,17/06/2022,2500,5000,4000
Maharashtra,Jalgaon,Jalgaon,Onion,Red,17/06/2022,300,1200,775
Maharashtra,Jalgaon,Jalgaon,Papaya,Other,17/06/2022,800,800,800
Maharashtra,Jalgaon,Jalgaon,Potato,Other,17/06/2022,1000,1800,1500
Maharashtra,Jalgaon,Jalgaon,Spinach,Other,17/06/2022,2500,2500,2500
Maharashtra,Jalgaon,Jalgaon,Tomato,Other,17/06/2022,1500,4000,3000
Maharashtra,Jalgaon,Jalgaon,Wheat,"147 Average",17/06/2022,2000,2000,2000
Maharashtra,Jalgaon,Jamner,Cotton,Other,17/06/2022,11000,11500,11025
Maharashtra,Jalgaon,Jamner,Maize,"Deshi Red",17/06/2022,2000,2200,2100
Maharashtra,Kolhapur,Kolhapur,Onion,Other,17/06/2022,700,1800,1200
Maharashtra,Latur,"Aurad Shahajani","Bengal Gram(Gram)(Whole)",Other,17/06/2022,4250,4600,4425
Maharashtra,Latur,"Aurad Shahajani",Safflower,Other,17/06/2022,4929,5040,4984
Maharashtra,Latur,"Aurad Shahajani",Soyabean,Yellow,17/06/2022,6500,6580,6540
Maharashtra,Latur,Chakur,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,5350,5570,5481
Maharashtra,Latur,Chakur,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,3705,4180,4119
Maharashtra,Latur,Chakur,Jowar(Sorghum),Other,17/06/2022,1413,2421,2151
Maharashtra,Latur,Chakur,Soyabean,Yellow,17/06/2022,5699,6562,6421
Maharashtra,Latur,Latur,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,5000,6325,6200
Maharashtra,Latur,Latur,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,4151,4791,4650
Maharashtra,Latur,Latur,"Green Gram (Moong)(Whole)","Green (Whole)",17/06/2022,3000,6000,5500
Maharashtra,Latur,Latur,Soyabean,Yellow,17/06/2022,6300,6680,6550
Maharashtra,Latur,Udgir,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,6225,6471,6348
Maharashtra,Latur,Udgir,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,4550,4721,4635
Maharashtra,Latur,Udgir,Soyabean,Other,17/06/2022,6570,6640,6605
Maharashtra,Mumbai,"Fruit Market",Cherry,Other,17/06/2022,11000,21000,16000
Maharashtra,Mumbai,"Fruit Market",Chikoos(Sapota),Other,17/06/2022,3000,5500,4250
Maharashtra,Mumbai,"Fruit Market",Guava,Other,17/06/2022,2500,6000,4250
Maharashtra,Mumbai,"Fruit Market","Jamun(Narale Hannu)",Other,17/06/2022,7000,22000,14500
Maharashtra,Mumbai,"Fruit Market","Karbuja(Musk Melon)",Other,17/06/2022,2000,3000,2500
Maharashtra,Mumbai,"Fruit Market",Litchi,Other,17/06/2022,7000,15000,11000
Maharashtra,Mumbai,"Fruit Market",Mango,Hapus(Alphaso),17/06/2022,7000,16000,11500
Maharashtra,Mumbai,"Fruit Market",Papaya,Other,17/06/2022,800,2000,1400
Maharashtra,Mumbai,"Fruit Market",Peach,Other,17/06/2022,10000,14000,12000
Maharashtra,Mumbai,"Fruit Market",Pineapple,Other,17/06/2022,3000,7000,5000
Maharashtra,Mumbai,"Fruit Market",Pomegranate,Other,17/06/2022,6000,9000,7500
Maharashtra,Mumbai,"Fruit Market","Water Melon",Other,17/06/2022,700,1050,875
Maharashtra,Mumbai,Mumbai,Almond(Badam),Other,17/06/2022,60000,70000,65000
Maharashtra,Mumbai,Mumbai,Arecanut(Betelnut/Supari),Other,17/06/2022,35000,45000,40000
Maharashtra,Mumbai,Mumbai,"Arhar Dal(Tur Dal)",Other,17/06/2022,8000,10500,9500
Maharashtra,Mumbai,Mumbai,"Bajra(Pearl Millet/Cumbu)",Other,17/06/2022,2200,2700,2500
Maharashtra,Mumbai,Mumbai,"Banana - Green",Other,17/06/2022,2600,3600,3100
Maharashtra,Mumbai,Mumbai,"Bengal Gram Dal (Chana Dal)",Other,17/06/2022,5600,6200,6000
Maharashtra,Mumbai,Mumbai,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,5000,5400,5200
Maharashtra,Mumbai,Mumbai,"Bhindi(Ladies Finger)",Other,17/06/2022,4000,5000,4500
Maharashtra,Mumbai,Mumbai,"Bitter gourd",Other,17/06/2022,2600,3400,3000
Maharashtra,Mumbai,Mumbai,"Black Gram (Urd Beans)(Whole)",Other,17/06/2022,6000,6500,6200
Maharashtra,Mumbai,Mumbai,"Black Gram Dal (Urd Dal)",Other,17/06/2022,8500,10500,9500
Maharashtra,Mumbai,Mumbai,"Black pepper",Other,17/06/2022,40000,60000,50000
Maharashtra,Mumbai,Mumbai,Brinjal,Other,17/06/2022,1400,2400,1900
Maharashtra,Mumbai,Mumbai,Cabbage,Other,17/06/2022,1400,1800,1600
Maharashtra,Mumbai,Mumbai,Cardamoms,Other,17/06/2022,60000,80000,70000
Maharashtra,Mumbai,Mumbai,Carrot,Other,17/06/2022,2400,3400,2900
Maharashtra,Mumbai,Mumbai,Cashewnuts,Other,17/06/2022,60000,80000,70000
Maharashtra,Mumbai,Mumbai,Cauliflower,Other,17/06/2022,1200,1600,1400
Maharashtra,Mumbai,Mumbai,"Chili Red",Other,17/06/2022,20000,40000,30000
Maharashtra,Mumbai,Mumbai,"Chilly Capsicum",Other,17/06/2022,3400,4000,3700
Maharashtra,Mumbai,Mumbai,Cinamon(Dalchini),Other,17/06/2022,15000,20000,17500
Maharashtra,Mumbai,Mumbai,Coconut,Other,17/06/2022,1050,2100,1575
Maharashtra,Mumbai,Mumbai,Coriander(Leaves),Other,17/06/2022,1000,2000,1500
Maharashtra,Mumbai,Mumbai,"Corriander seed",Other,17/06/2022,10000,14000,12000
Maharashtra,Mumbai,Mumbai,"Cowpea (Lobia/Karamani)",Other,17/06/2022,6500,10000,8500
Maharashtra,Mumbai,Mumbai,Cucumbar(Kheera),Other,17/06/2022,2000,3200,2600
Maharashtra,Mumbai,Mumbai,Drumstick,Other,17/06/2022,4000,6000,5000
Maharashtra,Mumbai,Mumbai,"Elephant Yam (Suran)",Other,17/06/2022,1800,2600,2200
Maharashtra,Mumbai,Mumbai,"French Beans (Frasbean)",Other,17/06/2022,4500,6500,5500
Maharashtra,Mumbai,Mumbai,Ginger(Green),Other,17/06/2022,1800,2800,2300
Maharashtra,Mumbai,Mumbai,"Green Chilli",Other,17/06/2022,4200,5200,4700
Maharashtra,Mumbai,Mumbai,"Green Gram (Moong)(Whole)",Other,17/06/2022,8000,10000,9000
Maharashtra,Mumbai,Mumbai,"Green Gram Dal (Moong Dal)",Other,17/06/2022,8500,10500,10000
Maharashtra,Mumbai,Mumbai,"Green Peas",Other,17/06/2022,8000,9000,8500
Maharashtra,Mumbai,Mumbai,"Ground Nut Seed",Other,17/06/2022,10000,11000,10500
Maharashtra,Mumbai,Mumbai,Guar,Other,17/06/2022,4000,5000,4500
Maharashtra,Mumbai,Mumbai,Gur(Jaggery),Other,17/06/2022,4200,5000,4600
Maharashtra,Mumbai,Mumbai,Jowar(Sorghum),Other,17/06/2022,2400,4000,3500
Maharashtra,Mumbai,Mumbai,"Lentil (Masur)(Whole)",Other,17/06/2022,7700,7900,7800
Maharashtra,Mumbai,Mumbai,Lime,Other,17/06/2022,5000,8000,6500
Maharashtra,Mumbai,Mumbai,"Little gourd (Kundru)",Other,17/06/2022,2500,5500,4250
Maharashtra,Mumbai,Mumbai,Maize,Other,17/06/2022,2400,2600,2500
Maharashtra,Mumbai,Mumbai,"Mango (Raw-Ripe)",Other,17/06/2022,3500,4000,3800
Maharashtra,Mumbai,Mumbai,"Masur Dal",Other,17/06/2022,8200,8500,8400
Maharashtra,Mumbai,Mumbai,"Methi Seeds",Methiseeds,17/06/2022,6000,14000,10000
Maharashtra,Mumbai,Mumbai,Methi(Leaves),Other,17/06/2022,800,1400,1100
Maharashtra,Mumbai,Mumbai,Mint(Pudina),Other,17/06/2022,500,600,550
Maharashtra,Mumbai,Mumbai,Mustard,Other,17/06/2022,6000,8000,7000
Maharashtra,Mumbai,Mumbai,"Peas Wet",Other,17/06/2022,6000,11000,8500
Maharashtra,Mumbai,Mumbai,Pumpkin,Other,17/06/2022,2000,2800,2400
Maharashtra,Mumbai,Mumbai,Raddish,Other,17/06/2022,1800,2000,1900
Maharashtra,Mumbai,Mumbai,Ridgeguard(Tori),Other,17/06/2022,3000,4000,3500
Maharashtra,Mumbai,Mumbai,"Sabu Dan",Other,17/06/2022,4500,5500,5000
Maharashtra,Mumbai,Mumbai,"Sesamum(Sesame,Gingelly,Til)",Other,17/06/2022,12000,14000,13000
Maharashtra,Mumbai,Mumbai,Snakeguard,Other,17/06/2022,2400,2800,2600
Maharashtra,Mumbai,Mumbai,Soanf,Other,17/06/2022,18000,22000,20000
Maharashtra,Mumbai,Mumbai,Spinach,Other,17/06/2022,500,700,600
Maharashtra,Mumbai,Mumbai,Sugar,Other,17/06/2022,3390,3562,3476
Maharashtra,Mumbai,Mumbai,"Sweet Potato",Other,17/06/2022,2200,3000,2600
Maharashtra,Mumbai,Mumbai,"Sweet Pumpkin",Other,17/06/2022,800,1600,1200
Maharashtra,Mumbai,Mumbai,"Tamarind Fruit",Other,17/06/2022,4000,8000,6000
Maharashtra,Mumbai,Mumbai,Tomato,Other,17/06/2022,4000,5000,4500
Maharashtra,Mumbai,Mumbai,Turmeric,Other,17/06/2022,6000,11000,8500
Maharashtra,Mumbai,Mumbai,Wheat,Other,17/06/2022,2200,4000,3100
Maharashtra,Mumbai,"Vashi New Mumbai",Onion,Other,17/06/2022,900,1600,1250
Maharashtra,Mumbai,"Vashi New Mumbai",Potato,Other,17/06/2022,1500,1900,1700
Maharashtra,Nagpur,Kalmeshwar,"Bhindi(Ladies Finger)",Other,17/06/2022,2115,2500,2410
Maharashtra,Nagpur,Kalmeshwar,Brinjal,Other,17/06/2022,1450,2000,1860
Maharashtra,Nagpur,Kalmeshwar,Cabbage,Other,17/06/2022,1080,1500,1290
Maharashtra,Nagpur,Kalmeshwar,Cauliflower,Other,17/06/2022,1470,2000,1740
Maharashtra,Nagpur,Kalmeshwar,Coriander(Leaves),Other,17/06/2022,4055,5000,4525
Maharashtra,Nagpur,Kalmeshwar,"Green Chilli",Other,17/06/2022,4155,4500,4365
Maharashtra,Nagpur,Kalmeshwar,Spinach,Other,17/06/2022,1580,2000,1875
Maharashtra,Nagpur,Kalmeshwar,Tomato,Other,17/06/2022,3570,4000,3830
Maharashtra,Nagpur,Kamthi,"Bhindi(Ladies Finger)",Other,17/06/2022,1000,2200,1800
Maharashtra,Nagpur,Kamthi,"Bitter gourd",Other,17/06/2022,3000,4500,4000
Maharashtra,Nagpur,Kamthi,"Bottle gourd",Other,17/06/2022,800,1200,1100
Maharashtra,Nagpur,Kamthi,Brinjal,Other,17/06/2022,1000,2000,1800
Maharashtra,Nagpur,Kamthi,Carrot,Other,17/06/2022,3000,4500,4000
Maharashtra,Nagpur,Kamthi,Cauliflower,Other,17/06/2022,1000,1800,1600
Maharashtra,Nagpur,Kamthi,Coriander(Leaves),Other,17/06/2022,3000,4500,4000
Maharashtra,Nagpur,Kamthi,Cucumbar(Kheera),Other,17/06/2022,1000,2000,1800
Maharashtra,Nagpur,Kamthi,Garlic,Other,17/06/2022,3000,4500,4000
Maharashtra,Nagpur,Kamthi,"Green Chilli",Other,17/06/2022,3000,4500,4000
Maharashtra,Nagpur,Kamthi,Guar,Other,17/06/2022,3000,4500,4000
Maharashtra,Nagpur,Kamthi,Mango,Other,17/06/2022,2000,3500,3000
Maharashtra,Nagpur,Kamthi,Methi(Leaves),Other,17/06/2022,3000,4500,4000
Maharashtra,Nagpur,Kamthi,Onion,Local,17/06/2022,600,1400,1200
Maharashtra,Nagpur,Kamthi,Potato,Other,17/06/2022,1000,2000,1800
Maharashtra,Nagpur,Kamthi,Spinach,Other,17/06/2022,1000,1800,1600
Maharashtra,Nagpur,Kamthi,Tomato,Local,17/06/2022,3000,4000,3800
Maharashtra,Nagpur,Katol,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,3800,6041,5250
Maharashtra,Nagpur,Katol,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,3500,4373,3950
Maharashtra,Nagpur,Katol,Groundnut,Other,17/06/2022,4000,6350,5100
Maharashtra,Nagpur,Katol,Soyabean,Yellow,17/06/2022,3500,6251,5460
Maharashtra,Nagpur,Katol,Wheat,Other,17/06/2022,1800,1971,1900
Maharashtra,Nagpur,Parshiwani,Spinach,Other,17/06/2022,1200,1500,1400
Maharashtra,Nagpur,Parshiwani,Tomato,Local,17/06/2022,3000,4500,4000
Maharashtra,Nanded,Bhokar,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,5300,5619,5460
Maharashtra,Nanded,Bhokar,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,4009,4009,4009
Maharashtra,Nanded,Bhokar,"Green Gram (Moong)(Whole)",Other,17/06/2022,3000,3000,3000
Maharashtra,Nanded,Bhokar,Groundnut,Other,17/06/2022,5016,5016,5016
Maharashtra,Nanded,Bhokar,Jowar(Sorghum),Other,17/06/2022,1725,1811,1768
Maharashtra,Nanded,Bhokar,"Sesamum(Sesame,Gingelly,Til)",White,17/06/2022,10000,10330,10165
Maharashtra,Nanded,Bhokar,Soyabean,Yellow,17/06/2022,6302,6401,6350
Maharashtra,Nanded,Bhokar,Turmeric,Other,17/06/2022,5251,6030,5640
Maharashtra,Nanded,Bhokar,Wheat,Other,17/06/2022,1800,1800,1800
Maharashtra,Nanded,Himalyatnagar,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,4300,4400,4350
Maharashtra,Nanded,Kinwat,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,4875,5230,5000
Maharashtra,Nandurbar,Shahada,"Bajra(Pearl Millet/Cumbu)",Other,17/06/2022,2240,2240,2240
Maharashtra,Nandurbar,Shahada,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,4025,7252,6800
Maharashtra,Nandurbar,Shahada,"Green Gram (Moong)(Whole)",Other,17/06/2022,5000,5961,5728
Maharashtra,Nandurbar,Shahada,Jowar(Sorghum),Other,17/06/2022,2000,2300,2193
Maharashtra,Nandurbar,Shahada,Maize,Other,17/06/2022,2012,2012,2012
Maharashtra,Nandurbar,Shahada,Wheat,Other,17/06/2022,2000,2288,2173
Maharashtra,Nashik,Chandvad,Onion,Other,17/06/2022,600,1499,950
Maharashtra,Nashik,Devala,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,4405,4405,4405
Maharashtra,Nashik,Devala,"Bajra(Pearl Millet/Cumbu)",Other,17/06/2022,1925,2340,2135
Maharashtra,Nashik,Devala,"Green Gram (Moong)(Whole)","Green (Whole)",17/06/2022,6255,6255,6255
Maharashtra,Nashik,Devala,Jowar(Sorghum),Other,17/06/2022,2845,2845,2845
Maharashtra,Nashik,Devala,"Kulthi(Horse Gram)",Other,17/06/2022,4910,4910,4910
Maharashtra,Nashik,Devala,Maize,Yellow,17/06/2022,1700,2220,2000
Maharashtra,Nashik,Devala,Onion,Other,17/06/2022,200,1495,1100
Maharashtra,Nashik,Devala,Rice,Other,17/06/2022,1575,1590,1580
Maharashtra,Nashik,Devala,Wheat,"Maharashtra 2189",17/06/2022,1950,2400,1990
Maharashtra,Nashik,Kalvan,"Bajra(Pearl Millet/Cumbu)",Other,17/06/2022,2200,2200,2200
Maharashtra,Nashik,Kalvan,Onion,Other,17/06/2022,300,1700,1300
Maharashtra,Nashik,Kalvan,"Tamarind Fruit",Other,17/06/2022,800,800,800
Maharashtra,Nashik,Kalvan,Wheat,Other,17/06/2022,2100,2100,2100
Maharashtra,Nashik,Lasalgaon,Onion,Other,17/06/2022,701,1751,1310
Maharashtra,Nashik,Lasalgaon(Niphad),"Black Gram (Urd Beans)(Whole)",Other,17/06/2022,5800,5800,5800
Maharashtra,Nashik,Lasalgaon(Niphad),Maize,Other,17/06/2022,2311,2390,2350
Maharashtra,Nashik,Lasalgaon(Niphad),Onion,Other,17/06/2022,500,1371,1200
Maharashtra,Nashik,Lasalgaon(Niphad),Soyabean,Other,17/06/2022,5656,6480,6430
Maharashtra,Nashik,Lasalgaon(Niphad),Wheat,"Maharashtra 2189",17/06/2022,2011,2050,2011
Maharashtra,Nashik,Manmad,Onion,Other,17/06/2022,200,1461,1050
Maharashtra,Nashik,Nampur,Onion,Other,17/06/2022,100,1525,1300
Maharashtra,Nashik,Nandgaon,"Arhar (Tur/Red Gram)(Whole)",Other,17/06/2022,3500,4971,4500
Maharashtra,Nashik,Nandgaon,"Bajra(Pearl Millet/Cumbu)",Other,17/06/2022,2000,2911,2301
Maharashtra,Nashik,Nandgaon,"Bengal Gram(Gram)(Whole)",Other,17/06/2022,3700,4691,4251
Maharashtra,Nashik,Nandgaon,"Green Gram (Moong)(Whole)","Green (Whole)",17/06/2022,2000,5300,4800
Maharashtra,Nashik,Nandgaon,Groundnut,Other,17/06/2022,6100,6375,6199
Maharashtra,Nashik,Nandgaon,Soyabean,Yellow,17/06/2022,5100,6256,6000
Maharashtra,Nashik,Nandgaon,Wheat,"Maharashtra 2189",17/06/2022,2042,2779,2251
Maharashtra,Nashik,Nasik,Apple,Other,17/06/2022,14000,22000,18000
Maharashtra,Nashik,Nasik,Banana,Khandesh,17/06/2022,850,1500,1250
Maharashtra,Nashik,Nasik,"Bhindi(Ladies Finger)",Other,17/06/2022,1750,3540,2500
Maharashtra,Nashik,Nasik,"Bitter gourd",Other,17/06/2022,2915,5000,3750
Maharashtra,Nashik,Nasik,"Bottle gourd",Other,17/06/2022,665,1870,1135
